"uc_id","title","category_id","category_name","subcategory_id","subcategory_name","criticality","difficulty","monitoring_type","splunk_pillar","regulations","app_ta","html_url","json_url"
"UC-22.14.20","Unsuccessful Logon Attempts and Account Lockout Patterns","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Security` 4625, `ms:o365:management` Sign-in failures","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.20/","/uc/UC-22.14.20/index.json"
"UC-22.14.21","System Use Notification Banner Acceptance in SSH Sessions","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`linux:secure` sshd session lines","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.21/","/uc/UC-22.14.21/index.json"
"UC-22.14.22","Session Lock Events for Workstation Inactivity Policy","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Security` 4800/4801","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.22/","/uc/UC-22.14.22/index.json"
"UC-22.14.23","Session Termination on Logoff and VPN Disconnect","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`cisco:asa` VPN teardown, `WinEventLog:Security` 4634","['Security', 'Compliance']","security","NIST 800-53","['Network_Traffic', 'Authentication']","/uc/UC-22.14.23/","/uc/UC-22.14.23/index.json"
"UC-22.14.24","Remote Access Anomalies — Geo-Velocity and Off-Hours VPN","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`ms:o365:management` SignIns, `cisco:asa` VPN logs","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.24/","/uc/UC-22.14.24/index.json"
"UC-22.14.25","Use of External Systems — Unmanaged SaaS OAuth Grants","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`ms:o365:management` OAuth2 / consent operations","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.25/","/uc/UC-22.14.25/index.json"
"UC-22.14.26","Multifactor Authentication Gaps for Interactive Sign-Ins","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`ms:o365:management` SignIn logs, `google:workspace:login`","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.26/","/uc/UC-22.14.26/index.json"
"UC-22.14.27","Device Identification for Corporate-Managed Endpoints","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`ms:o365:management` device fields, `WinEventLog:Security` 4768 (Kerberos) with device claims if enabled","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.27/","/uc/UC-22.14.27/index.json"
"UC-22.14.28","Identifier Management — Non-Human Service Account Sprawl","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Security` 4741/4742, `aws:cloudtrail` `CreateUser`/`CreateRole`","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.28/","/uc/UC-22.14.28/index.json"
"UC-22.14.29","Authenticator Management — Password Age and Rotation Anomalies","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Security` 4723/4724 (password reset/change)","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.29/","/uc/UC-22.14.29/index.json"
"UC-22.14.3","Audit Storage Capacity and Index Growth Guardrails","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`_internal` (metrics.log license), `/services/data/indexes` (index size, frozenTimePeriodInSecs)","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.3/","/uc/UC-22.14.3/index.json"
"UC-22.14.30","Authentication Feedback — Credential Stuffing via Login Failures","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`ms:o365:management` sign-in failures","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.30/","/uc/UC-22.14.30/index.json"
"UC-22.14.31","Identification of Non-Organization Users in Collaboration Tools","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`ms:o365:management` guest invitations and logons","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.31/","/uc/UC-22.14.31/index.json"
"UC-22.14.32","Re-Authentication for Sensitive Application Roles","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`ms:o365:management` sign-ins with `AuthenticationRequirement` / `SessionId` if present","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.32/","/uc/UC-22.14.32/index.json"
"UC-22.14.33","Identity Proofing Evidence for HR Onboarding Events","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`snow:sc_req_item` onboarding catalog, or HEC JSON `id_proof_status` without government ID numbers","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.33/","/uc/UC-22.14.33/index.json"
"UC-22.14.34","Flaw Remediation SLA Tracking from Vulnerability Scans","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`tenable:sc` or `tenable:vuln` plugin outputs, ES `index=vulnerabilities` if normalized","['Security', 'Compliance']","security","NIST 800-53","['Vulnerabilities']","/uc/UC-22.14.34/","/uc/UC-22.14.34/index.json"
"UC-22.14.35","Malicious Code Protection — EDR / AV Detections Volume and Gaps","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`XmlWinEventLog:Microsoft-Windows-Sysmon/Operational` EventCode=1 with AV vendor logs, `malware` CIM-tagged data","['Security', 'Compliance']","security","NIST 800-53","['Malware']","/uc/UC-22.14.35/","/uc/UC-22.14.35/index.json"
"UC-22.14.36","System Monitoring — Host Instrumentation Coverage vs Inventory","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`_internal` `splunkd` connection metrics, lookup `cmdb_hosts.csv`","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.36/","/uc/UC-22.14.36/index.json"
"UC-22.14.37","Security Alerts Ingestion Health from Vendor Feeds","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=threat_intel` OR `sourcetype=vendor:security_advisory`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.37/","/uc/UC-22.14.37/index.json"
"UC-22.14.38","Security Function Verification — Forwarder Config Change Auditing","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=_audit` object paths under `inputs`/`props`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.38/","/uc/UC-22.14.38/index.json"
"UC-22.14.39","Software and Firmware Integrity — Unexpected Driver Loads","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`XmlWinEventLog:Microsoft-Windows-Sysmon/Operational` EventCode 6","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.39/","/uc/UC-22.14.39/index.json"
"UC-22.14.4","Response to Audit Logging Failures and Forwarder Gaps","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`_internal` sourcetype=`splunkd` OR `http_event_collector_metrics`, deployment server phonehome metrics","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.4/","/uc/UC-22.14.4/index.json"
"UC-22.14.40","Information Input Validation — Web Parameter Anomalies","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`sourcetype=f5:asm:*` or `sourcetype=apache:access` with `mod_security` message route","['Security', 'Compliance']","security","NIST 800-53","['Web']","/uc/UC-22.14.40/","/uc/UC-22.14.40/index.json"
"UC-22.14.41","Error Handling — Application Stack Traces Exposing Internals","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`index=app` log4j/json sourcetypes","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.41/","/uc/UC-22.14.41/index.json"
"UC-22.14.42","Information Management — Sensitive Fields in Unapproved Indexes","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=*` excluding known-safe indexes — run in restricted search mode","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.42/","/uc/UC-22.14.42/index.json"
"UC-22.14.43","Memory Protection Signals — Exploitation Primitives in EDR Telemetry","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`XmlWinEventLog:Microsoft-Windows-Sysmon/Operational` EventCode 8/10","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.43/","/uc/UC-22.14.43/index.json"
"UC-22.14.44","Incident Response Training Completion Tracking","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`lms:completion` HEC JSON or `snow:training_task` if modeled","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.44/","/uc/UC-22.14.44/index.json"
"UC-22.14.45","Incident Handling Stage Timestamps from Case Management","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`` `notable` `` or `snow:incident` with custom fields for IR stages","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.45/","/uc/UC-22.14.45/index.json"
"UC-22.14.46","Incident Monitoring — SOC Queue Depth and Severity Mix","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`` `notable` `` macro fields","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.46/","/uc/UC-22.14.46/index.json"
"UC-22.14.47","Incident Reporting to Authorities — Regulatory Timer Watch","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`` `notable` `` with `category` or `tag` for regulated incidents","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.47/","/uc/UC-22.14.47/index.json"
"UC-22.14.48","Incident Response Assistance — External IR Firm Access Auditing","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`cisco:asa` VPN, `linux:secure` sshd","['Security', 'Compliance']","security","NIST 800-53","['Authentication', 'Network_Traffic']","/uc/UC-22.14.48/","/uc/UC-22.14.48/index.json"
"UC-22.14.49","Incident Response Plan Test Evidence from Scheduled Tabletop Tags","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`index=grc` `sourcetype=ir:tabletop` JSON","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.49/","/uc/UC-22.14.49/index.json"
"UC-22.14.5","Audit Review, Analysis, and Reporting for Privileged Users","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","ES assets/identities (optional), `index=sec` Authentication-tagged events","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.5/","/uc/UC-22.14.5/index.json"
"UC-22.14.50","Information Spillage — DLP High-Severity Exfil Indicators","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`ms:o365:management` DLP events","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.50/","/uc/UC-22.14.50/index.json"
"UC-22.14.51","Integrated Information Security Analysis Team Handoffs","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`snow:incident` with assignment_group transitions","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.51/","/uc/UC-22.14.51/index.json"
"UC-22.14.52","Baseline Configuration Drift vs Gold Build","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Microsoft-Windows-GroupPolicy/Operational` or inventory JSON","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.52/","/uc/UC-22.14.52/index.json"
"UC-22.14.53","Configuration Change Control — Unauthorized Firewall Rule Adds","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`pan:system` or `pan:config` logs, `snow:change_request`","['Security', 'Compliance']","security","NIST 800-53","['Change']","/uc/UC-22.14.53/","/uc/UC-22.14.53/index.json"
"UC-22.14.54","Security Impact Analysis Signals for Emergency Changes","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`snow:change_request` type=emergency, `` `notable` ``","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.54/","/uc/UC-22.14.54/index.json"
"UC-22.14.55","Access Restrictions for Change — Privileged Route Changes","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`cisco:ios` routing syslog messages","['Security', 'Compliance']","security","NIST 800-53","['Change']","/uc/UC-22.14.55/","/uc/UC-22.14.55/index.json"
"UC-22.14.56","Configuration Settings Compliance — CIS Benchmark Control Checks","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`tenable:sc` compliance exports or custom `cis:assessment` sourcetype","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.56/","/uc/UC-22.14.56/index.json"
"UC-22.14.57","Least Functionality — Unexpected Listening Ports","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=os` `sourcetype=netstat:listener`","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.57/","/uc/UC-22.14.57/index.json"
"UC-22.14.58","System Component Inventory vs Observed Network Assets","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`infoblox:dhcp` or `msdns:debug`, `cmdb_hosts.csv`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.58/","/uc/UC-22.14.58/index.json"
"UC-22.14.59","User-Installed Software Detections on Corporate Images","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`index=endpoint` `sourcetype=intune:device_inventory`","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.59/","/uc/UC-22.14.59/index.json"
"UC-22.14.6","Audit Reduction and Report Generation Integrity","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`_audit` (search, savedsearch_name, info), summary indexes `index=summary`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.6/","/uc/UC-22.14.6/index.json"
"UC-22.14.60","Control Assessment Findings Ingest and Aging","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=grc` `sourcetype=assessment:finding`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.60/","/uc/UC-22.14.60/index.json"
"UC-22.14.61","Information Exchange Agreements — Data Share Volume Anomalies","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`aws:apigateway` or `sourcetype=nginx:plus:access` with partner route prefixes","['Security', 'Compliance']","security","NIST 800-53","['Web']","/uc/UC-22.14.61/","/uc/UC-22.14.61/index.json"
"UC-22.14.62","Plan of Action and Milestones Open Items Past Due","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`inputlookup poam_open.csv`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.62/","/uc/UC-22.14.62/index.json"
"UC-22.14.63","Continuous Monitoring Control Health Scores","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","Multiple summary indexes: `summary:ingest_health`, `summary:vuln_sla`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.63/","/uc/UC-22.14.63/index.json"
"UC-22.14.64","Penetration Test Windows and Detected Activities","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`notable` OR `suricata`, `snort`, `pan:threat`","['Security', 'Compliance']","security","NIST 800-53","['Intrusion_Detection']","/uc/UC-22.14.64/","/uc/UC-22.14.64/index.json"
"UC-22.14.65","Internal System Connections — East-West New Service Relationships","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","CIM `Network_Traffic` accelerated","['Security', 'Compliance']","security","NIST 800-53","['Network_Traffic']","/uc/UC-22.14.65/","/uc/UC-22.14.65/index.json"
"UC-22.14.66","Residual Information in Shared Cloud Object Stores","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`aws:cloudtrail` `PutBucketPolicy` `PutBucketAcl`","['Security', 'Compliance']","security","NIST 800-53","['Change']","/uc/UC-22.14.66/","/uc/UC-22.14.66/index.json"
"UC-22.14.67","Boundary Protection — Firewall Deny Burst to Sensitive Segments","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`pan:traffic` with action=deny","['Security', 'Compliance']","security","NIST 800-53","['Network_Traffic']","/uc/UC-22.14.67/","/uc/UC-22.14.67/index.json"
"UC-22.14.68","Transmission Confidentiality and Integrity — TLS Policy Downgrades","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`stream:tls` or `tenable:` plugin SSL findings","['Security', 'Compliance']","security","NIST 800-53","['Certificates']","/uc/UC-22.14.68/","/uc/UC-22.14.68/index.json"
"UC-22.14.69","Network Disconnect for Inactive Sessions on Admin Services","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`sourcetype=zscaler:web` or `f5:apm:session`","['Security', 'Compliance']","security","NIST 800-53","['Web']","/uc/UC-22.14.69/","/uc/UC-22.14.69/index.json"
"UC-22.14.7","Time Synchronization and Clock Skew for Audit Timestamps","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:System` (W32Time), `linux:secure` / `ntp` logs, `_indextime` vs `_time` delta","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.7/","/uc/UC-22.14.7/index.json"
"UC-22.14.70","Cryptographic Key Management Events from Cloud KMS","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`aws:cloudtrail` KMS events","['Security', 'Compliance']","security","NIST 800-53","['Change']","/uc/UC-22.14.70/","/uc/UC-22.14.70/index.json"
"UC-22.14.71","Cryptographic Protection — BitLocker or Disk Encryption Status Drops","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`WinEventLog:Microsoft-Windows-BitLocker/Operational` or inventory JSON","['Security', 'Compliance']","security","NIST 800-53","['Endpoint']","/uc/UC-22.14.71/","/uc/UC-22.14.71/index.json"
"UC-22.14.72","Session Authenticity — Token Replay Across Geographies","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`ms:o365:management` token events if available, or proxy OAuth logs","['Security', 'Compliance']","security","NIST 800-53","['Authentication']","/uc/UC-22.14.72/","/uc/UC-22.14.72/index.json"
"UC-22.14.73","Protection of Information at Rest — Storage Encryption Misconfigurations","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`aws:cloudtrail` `CreateVolume` `CreateBucket`","['Security', 'Compliance']","security","NIST 800-53","['Change']","/uc/UC-22.14.73/","/uc/UC-22.14.73/index.json"
"UC-22.14.74","Risk Assessment Inputs — Control Deficiency Hotspots","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=compliance`, `index=vulns`, `index=sec` — use summary joins","['Security', 'Compliance']","security","NIST 800-53","['Vulnerabilities']","/uc/UC-22.14.74/","/uc/UC-22.14.74/index.json"
"UC-22.14.75","Vulnerability Monitoring — Exploitable in the Wild Prioritization","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`tenable:vuln` with `plugin_id`, `kev_catalog.csv`","['Security', 'Compliance']","security","NIST 800-53","['Vulnerabilities']","/uc/UC-22.14.75/","/uc/UC-22.14.75/index.json"
"UC-22.14.76","Risk Response Effectiveness After Control Changes","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`` `notable` `` with `rule_name` tags for control initiatives","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.76/","/uc/UC-22.14.76/index.json"
"UC-22.14.77","Threat Hunting Outcomes Logged for Repeatable Hunts","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","`index=thunt` `sourcetype=hunt:record` HEC JSON","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.77/","/uc/UC-22.14.77/index.json"
"UC-22.14.78","Contingency Plan Tabletop and Activation Logging","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","medium","`index=grc` `sourcetype=cp:activation`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.78/","/uc/UC-22.14.78/index.json"
"UC-22.14.79","System Backup Success and RPO Violations","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`index=backup` `sourcetype=veeam:job`","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.79/","/uc/UC-22.14.79/index.json"
"UC-22.14.8","Protection of Audit Information — Tamper Detection on Audit Indexes","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`index=_audit` (delete, edit, permissions changes)","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.8/","/uc/UC-22.14.8/index.json"
"UC-22.14.80","System Recovery Time Objective Tracking from DR Drills","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","critical","`index=grc` `sourcetype=dr:drill` or `snow:change_request` DR template","['Security', 'Compliance']","security","NIST 800-53","['N/A']","/uc/UC-22.14.80/","/uc/UC-22.14.80/index.json"
"UC-22.14.9","Non-Repudiation Evidence for Sensitive Transactions","22","Regulatory and Compliance Frameworks","22.14","NIST 800-53 Rev. 5","high","Application DB audit tables (via DBX), `WinEventLog:Security` logons","['Security', 'Compliance']","security","NIST 800-53","['Authentication (for Windows side)']","/uc/UC-22.14.9/","/uc/UC-22.14.9/index.json"
"UC-22.15.1","OT Security Policy Control Evidence from Log Review","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_sec` — `sourcetype=""nozomi:alerts""`, `sourcetype=""claroty:alert""`, `sourcetype=""pan:system""`; lookup `iec62443_policy_controls.csv`","['Security', 'Compliance']","security","IEC 62443","['Alerts (when CIM-tagged)', 'N/A otherwise']","/uc/UC-22.15.1/","/uc/UC-22.15.1/index.json"
"UC-22.15.10","Vendor Remote Maintenance Window and Dual-Control Evidence","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`pan:globalprotect` or `pan:sslvpn`; `cyberark:psm`","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.10/","/uc/UC-22.15.10/index.json"
"UC-22.15.11","HMI and Jump Host Human User Identification Gaps","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=pam` CyberArk PSM; `WinEventLog:Security` 4624 on jump hosts","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.11/","/uc/UC-22.15.11/index.json"
"UC-22.15.12","Non-Interactive Industrial Protocol Clients Without Device Identity","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_protocol` Edge Hub `edge_hub_modbus`, `edge_hub_opcua`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.12/","/uc/UC-22.15.12/index.json"
"UC-22.15.13","Stale or Shared OT Service Accounts","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`WinEventLog:Security` password changes 4723/4724; AD snapshot via scripted input","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.13/","/uc/UC-22.15.13/index.json"
"UC-22.15.14","Weak OTP or Missing MFA Step for OT VPN","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`pan:globalprotect` or `pan:auth`","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.14/","/uc/UC-22.15.14/index.json"
"UC-22.15.15","Short or Default Password Patterns in OT Authentication Logs","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`WinEventLog:Security` 4625; `fortigate_traffic` or `sslvpn` auth failures","['Security', 'Compliance']","security","IEC 62443","['Authentication']","/uc/UC-22.15.15/","/uc/UC-22.15.15/index.json"
"UC-22.15.16","Certificate-Based OPC-UA Logon Failures and Weak Trust Stores","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`edge_hub_opcua` or unified sourcetype with `security_policy`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.16/","/uc/UC-22.15.16/index.json"
"UC-22.15.17","OT Access from Untrusted Networks Without Split Tunnel Block","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`pan:globalprotect` with `public_ip`","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic when joined to firewall']","/uc/UC-22.15.17/","/uc/UC-22.15.17/index.json"
"UC-22.15.18","Unauthorized Writes to Modbus Holding Registers","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`edge_hub_modbus` with `function_code`, `src_ip`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.18/","/uc/UC-22.15.18/index.json"
"UC-22.15.19","Unsigned Macros or Scripts Executed on Engineering Workstation","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`WinEventLog:Microsoft-Windows-Sysmon/Operational` EventCode 1","['Security', 'Compliance']","security","IEC 62443","['Endpoint (Sysmon when mapped)']","/uc/UC-22.15.19/","/uc/UC-22.15.19/index.json"
"UC-22.15.2","IACS Cyber Risk Assessment — Critical OT Asset Exposure","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`index=ot_assets`, `index=ot_vuln`, optional `ot_dmz_exposure.csv`","['Security', 'Compliance']","security","IEC 62443","['Vulnerabilities (when mapped)', 'N/A']","/uc/UC-22.15.2/","/uc/UC-22.15.2/index.json"
"UC-22.15.20","HMI Session Lock Bypass — Long Idle Operator Consoles","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","medium","`index=hmi_audit` `sourcetype=""winlogon""` on HMI thin clients","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.20/","/uc/UC-22.15.20/index.json"
"UC-22.15.21","Forced Remote Engineering Session Termination After Hours","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`pan:traffic` app=ssl,sslvpn; `cyberark:psm` session end","['Security', 'Compliance']","security","IEC 62443","['Network_Traffic']","/uc/UC-22.15.21/","/uc/UC-22.15.21/index.json"
"UC-22.15.22","OT Auditable Event Coverage by Zone and Source","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`metadata` sources; `index=ot_audit`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.22/","/uc/UC-22.15.22/index.json"
"UC-22.15.23","Audit Index Growth vs Licensed Retention (Capacity Risk)","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","medium","`/services/data/indexes` for `ot_audit`","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.23/","/uc/UC-22.15.23/index.json"
"UC-22.15.24","Forwarder Stops — Audit Pipeline Failure Response","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","critical","`_internal` metrics.log, `splunkd` health","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.24/","/uc/UC-22.15.24/index.json"
"UC-22.15.25","Clock Skew on OT Hosts vs NTP Stratum","22","Regulatory and Compliance Frameworks","22.15","IEC 62443","high","`index=ot_infra` with `_time` and `orig_time` if extracted","['Security', 'Compliance']","security","IEC 62443","['N/A']","/uc/UC-22.15.25/","/uc/UC-22.15.25/index.json"
